t,d1,d2,d3
9.888,0.068,0.093,0.109
9.890,0.072,0.091,0.107
9.892,0.074,0.092,0.109
9.893,0.072,0.096,0.110
9.895,0.072,0.099,0.110
9.897,0.072,0.100,0.111
9.898,0.074,0.101,0.111
9.900,0.075,0.099,0.109
9.902,0.077,0.097,0.110
9.903,0.080,0.096,0.115
9.905,0.079,0.093,0.116
9.907,0.076,0.089,0.114
9.908,0.075,0.090,0.116
9.910,0.074,0.093,0.120
9.912,0.075,0.096,0.120
9.913,0.077,0.098,0.117
9.915,0.078,0.099,0.119
9.917,0.075,0.099,0.118
9.918,0.069,0.095,0.115
9.920,0.065,0.091,0.111
9.922,0.061,0.089,0.107
9.923,0.059,0.088,0.105
9.925,0.059,0.085,0.099
9.927,0.058,0.081,0.098
9.928,0.053,0.077,0.093
9.930,0.049,0.071,0.087
9.932,0.043,0.061,0.082
9.933,0.036,0.050,0.077
9.935,0.029,0.043,0.075
9.937,0.027,0.041,0.074
9.938,0.029,0.042,0.077
9.940,0.031,0.047,0.076
9.942,0.036,0.054,0.071
9.943,0.039,0.061,0.070
9.945,0.044,0.066,0.072
9.947,0.048,0.068,0.073
9.948,0.053,0.068,0.076
9.950,0.056,0.066,0.078
9.952,0.052,0.063,0.080
9.953,0.048,0.062,0.077
9.955,0.046,0.064,0.076
9.957,0.048,0.067,0.079
9.958,0.048,0.071,0.081
9.960,0.049,0.077,0.085
9.962,0.053,0.084,0.092
9.963,0.060,0.093,0.100
9.965,0.064,0.093,0.104
9.967,0.064,0.093,0.103
9.968,0.066,0.095,0.104
9.970,0.070,0.098,0.110
9.972,0.073,0.100,0.118
9.973,0.076,0.100,0.126
9.975,0.080,0.102,0.133
9.977,0.080,0.104,0.141
9.978,0.080,0.103,0.146
9.980,0.080,0.099,0.150
9.982,0.083,0.099,0.155
9.983,0.085,0.101,0.156
9.985,0.084,0.101,0.155
9.987,0.083,0.098,0.150
9.988,0.082,0.100,0.148
9.990,0.076,0.103,0.144
9.992,0.069,0.103,0.139
9.993,0.063,0.103,0.140
9.995,0.062,0.105,0.144
9.997,0.063,0.108,0.150
9.998,0.064,0.108,0.152
10.000,0.067,0.109,0.155
10.002,0.072,0.110,0.157
10.003,0.074,0.111,0.158
10.005,0.072,0.112,0.157
10.007,0.072,0.116,0.159
10.008,0.074,0.121,0.165
10.010,0.073,0.126,0.170
10.012,0.067,0.127,0.170
10.013,0.061,0.126,0.167
10.015,0.060,0.126,0.167
10.017,0.058,0.123,0.165
10.018,0.058,0.118,0.163
10.020,0.060,0.113,0.162
10.022,0.063,0.110,0.166
10.023,0.068,0.110,0.172
10.025,0.076,0.114,0.182
10.027,0.083,0.122,0.191
10.028,0.085,0.132,0.201
10.030,0.090,0.142,0.211
10.032,0.097,0.149,0.223
10.033,0.103,0.160,0.234
10.035,0.105,0.170,0.240
10.037,0.111,0.178,0.247
10.038,0.120,0.185,0.254
10.040,0.129,0.194,0.267
10.042,0.135,0.200,0.276
10.043,0.137,0.201,0.283
10.045,0.137,0.199,0.287
10.047,0.136,0.199,0.293
10.048,0.136,0.203,0.300
10.050,0.136,0.208,0.304
10.052,0.136,0.213,0.309
10.053,0.137,0.220,0.312
10.055,0.139,0.226,0.319
10.057,0.139,0.231,0.328
10.058,0.138,0.234,0.339
10.060,0.135,0.235,0.347
10.062,0.134,0.237,0.350
10.063,0.133,0.240,0.356
10.065,0.133,0.246,0.365
10.067,0.134,0.251,0.371
10.068,0.136,0.256,0.376
10.070,0.137,0.261,0.380
10.072,0.136,0.265,0.388
10.073,0.135,0.267,0.394
10.075,0.134,0.266,0.400
10.077,0.132,0.264,0.403
10.078,0.127,0.257,0.402
10.080,0.124,0.255,0.403
10.082,0.127,0.260,0.407
10.083,0.134,0.269,0.412
10.085,0.141,0.276,0.420
10.087,0.145,0.283,0.431
10.088,0.152,0.296,0.447
10.090,0.160,0.308,0.463
10.092,0.166,0.313,0.479
10.093,0.170,0.318,0.495
10.095,0.174,0.328,0.512
10.097,0.180,0.342,0.526
10.098,0.183,0.353,0.535
10.100,0.185,0.360,0.538
10.102,0.184,0.367,0.542
10.103,0.185,0.374,0.551
10.105,0.190,0.378,0.562
10.107,0.193,0.379,0.574
10.108,0.198,0.383,0.586
10.110,0.200,0.390,0.603
10.112,0.204,0.396,0.619
10.113,0.203,0.400,0.627
10.115,0.200,0.404,0.635
10.117,0.197,0.412,0.643
10.118,0.196,0.419,0.655
10.120,0.196,0.423,0.664
10.122,0.202,0.432,0.678
10.123,0.210,0.446,0.699
10.125,0.219,0.463,0.722
10.127,0.231,0.478,0.746
10.128,0.243,0.494,0.769
10.130,0.254,0.512,0.798
10.132,0.261,0.530,0.826
10.133,0.268,0.546,0.850
10.135,0.274,0.558,0.871
10.137,0.280,0.574,0.895
10.138,0.285,0.589,0.919
10.140,0.289,0.605,0.941
10.142,0.295,0.620,0.963
10.143,0.301,0.636,0.985
10.145,0.308,0.651,1.006
10.147,0.314,0.664,1.025
10.148,0.320,0.677,1.048
10.150,0.331,0.690,1.075
10.152,0.340,0.702,1.103
10.153,0.347,0.716,1.131
10.155,0.352,0.730,1.157
10.157,0.355,0.741,1.184
10.158,0.358,0.751,1.207
10.160,0.361,0.761,1.228
10.162,0.363,0.771,1.245
10.163,0.365,0.780,1.266
10.165,0.367,0.789,1.291
10.167,0.373,0.804,1.315
10.168,0.384,0.824,1.342
10.170,0.397,0.849,1.372
10.172,0.413,0.876,1.408
10.173,0.430,0.906,1.449
10.175,0.448,0.936,1.490
10.177,0.466,0.965,1.538
10.178,0.485,0.993,1.584
10.180,0.503,1.021,1.627
10.182,0.518,1.048,1.671
10.183,0.531,1.074,1.708
10.185,0.543,1.098,1.747
10.187,0.550,1.118,1.779
10.188,0.551,1.137,1.813
10.190,0.549,1.155,1.847
10.192,0.549,1.173,1.879
10.193,0.556,1.194,1.916
10.195,0.565,1.218,1.950
10.197,0.576,1.245,1.990
10.198,0.586,1.271,2.030
10.200,0.595,1.295,2.073
10.202,0.605,1.317,2.120
10.203,0.616,1.341,2.168
10.205,0.626,1.362,2.213
10.207,0.633,1.383,2.259
10.208,0.641,1.406,2.304
10.210,0.650,1.430,2.347
10.212,0.655,1.448,2.383
10.213,0.658,1.465,2.416
10.215,0.661,1.484,2.451
10.217,0.667,1.505,2.487
10.218,0.674,1.527,2.529
10.220,0.681,1.554,2.578
10.222,0.692,1.588,2.634
10.223,0.706,1.627,2.697
10.225,0.728,1.669,2.769
10.227,0.757,1.718,2.845
10.228,0.789,1.773,2.922
10.230,0.824,1.833,3.002
10.232,0.862,1.894,3.086
10.233,0.900,1.953,3.167
10.235,0.927,2.007,3.242
10.237,0.951,2.058,3.317
10.238,0.975,2.103,3.391
10.240,0.996,2.144,3.462
10.242,1.011,2.183,3.529
10.243,1.022,2.222,3.596
10.245,1.035,2.262,3.662
10.247,1.051,2.304,3.726
10.248,1.068,2.347,3.792
10.250,1.088,2.393,3.859
10.252,1.112,2.439,3.931
10.253,1.140,2.488,4.004
10.255,1.171,2.540,4.086
10.257,1.199,2.592,4.167
10.258,1.227,2.645,4.247
10.260,1.255,2.695,4.328
10.262,1.282,2.746,4.412
10.263,1.309,2.799,4.499
10.265,1.335,2.852,4.590
10.267,1.362,2.906,4.684
10.268,1.388,2.960,4.781
10.270,1.415,3.015,4.872
10.272,1.443,3.070,4.959
10.273,1.469,3.122,5.045
10.275,1.492,3.171,5.127
10.277,1.512,3.219,5.206
10.278,1.529,3.265,5.281
10.280,1.544,3.310,5.361
10.282,1.560,3.358,5.443
10.283,1.578,3.411,5.524
10.285,1.601,3.472,5.610
10.287,1.627,3.536,5.700
10.288,1.661,3.603,5.799
10.290,1.698,3.675,5.905
10.292,1.734,3.746,6.011
10.293,1.771,3.812,6.118
10.295,1.805,3.870,6.223
10.297,1.839,3.930,6.328
10.298,1.871,3.990,6.432
10.300,1.898,4.046,6.533
10.302,1.923,4.101,6.631
10.303,1.945,4.158,6.727
10.305,1.970,4.221,6.820
10.307,1.997,4.282,6.914
10.308,2.019,4.339,7.006
10.310,2.042,4.397,7.097
10.312,2.069,4.458,7.191
10.313,2.100,4.520,7.291
10.315,2.129,4.580,7.397
10.317,2.156,4.643,7.503
10.318,2.186,4.709,7.608
10.320,2.216,4.776,7.716
10.322,2.245,4.843,7.827
10.323,2.274,4.912,7.937
10.325,2.307,4.984,8.045
10.327,2.345,5.059,8.153
10.328,2.382,5.130,8.261
10.330,2.419,5.202,8.372
10.332,2.459,5.277,8.487
10.333,2.498,5.351,8.601
10.335,2.534,5.421,8.708
10.337,2.563,5.487,8.813
10.338,2.594,5.558,8.926
10.340,2.625,5.629,9.037
10.342,2.659,5.695,9.140
10.343,2.690,5.758,9.239
10.345,2.719,5.819,9.346
10.347,2.748,5.879,9.450
10.348,2.777,5.937,9.549
10.350,2.804,5.993,9.644
10.352,2.828,6.049,9.741
10.353,2.851,6.107,9.839
10.355,2.876,6.166,9.934
10.357,2.899,6.226,10.032
10.358,2.921,6.282,10.126
10.360,2.943,6.337,10.219
10.362,2.966,6.390,10.314
10.363,2.988,6.441,10.406
10.365,3.014,6.492,10.498
10.367,3.042,6.544,10.588
10.368,3.069,6.598,10.680
10.370,3.095,6.654,10.774
10.372,3.123,6.713,10.869
10.373,3.155,6.776,10.966
10.375,3.186,6.840,11.065
10.377,3.214,6.904,11.166
10.378,3.240,6.966,11.263
10.380,3.266,7.032,11.359
10.382,3.294,7.096,11.453
10.383,3.319,7.158,11.544
10.385,3.343,7.218,11.635
10.387,3.368,7.277,11.728
10.388,3.397,7.337,11.818
10.390,3.428,7.392,11.909
10.392,3.457,7.447,11.999
10.393,3.488,7.503,12.090
10.395,3.514,7.559,12.177
10.397,3.546,7.614,12.261
10.398,3.580,7.668,12.349
10.400,3.613,7.721,12.434
10.402,3.640,7.775,12.519
10.403,3.665,7.828,12.602
10.405,3.692,7.880,12.685
10.407,3.715,7.931,12.767
10.408,3.736,7.983,12.846
10.410,3.758,8.032,12.924
10.412,3.780,8.080,12.999
10.413,3.801,8.124,13.069
10.415,3.823,8.168,13.136
10.417,3.845,8.213,13.206
10.418,3.866,8.255,13.276
10.420,3.887,8.296,13.346
10.422,3.909,8.337,13.413
10.423,3.930,8.379,13.483
10.425,3.952,8.418,13.551
10.427,3.971,8.456,13.612
10.428,3.987,8.491,13.663
10.430,3.999,8.523,13.709
10.432,4.009,8.553,13.752
10.433,4.022,8.579,13.793
10.435,4.034,8.607,13.834
10.437,4.045,8.635,13.875
10.438,4.054,8.660,13.912
10.440,4.062,8.685,13.947
10.442,4.072,8.709,13.985
10.443,4.078,8.732,14.022
10.445,4.086,8.751,14.053
10.447,4.097,8.769,14.085
10.448,4.107,8.790,14.117
10.450,4.116,8.811,14.148
10.452,4.125,8.828,14.175
10.453,4.134,8.841,14.199
10.455,4.141,8.855,14.223
10.457,4.150,8.868,14.245
10.458,4.162,8.883,14.265
10.460,4.176,8.897,14.282
10.462,4.188,8.911,14.302
10.463,4.197,8.925,14.320
10.465,4.201,8.933,14.334
10.467,4.203,8.939,14.344
10.468,4.207,8.944,14.354
10.470,4.207,8.946,14.364
10.472,4.208,8.945,14.368
10.473,4.208,8.945,14.368
10.475,4.211,8.948,14.365
10.477,4.211,8.948,14.359
10.478,4.205,8.943,14.352
10.480,4.203,8.935,14.343
10.482,4.201,8.931,14.332
10.483,4.197,8.924,14.316
10.485,4.190,8.912,14.304
10.487,4.186,8.900,14.291
10.488,4.182,8.888,14.275
10.490,4.176,8.875,14.253
10.492,4.167,8.858,14.225
10.493,4.158,8.843,14.196
10.495,4.146,8.826,14.163
10.497,4.132,8.804,14.123
10.498,4.115,8.777,14.081
10.500,4.098,8.749,14.041
10.502,4.081,8.719,13.994
10.503,4.058,8.682,13.940
10.505,4.033,8.641,13.884
10.507,4.007,8.602,13.831
10.508,3.987,8.566,13.779
10.510,3.970,8.531,13.726
10.512,3.956,8.498,13.681
10.513,3.944,8.469,13.642
10.515,3.940,8.443,13.606
10.517,3.939,8.419,13.567
10.518,3.934,8.393,13.523
10.520,3.925,8.369,13.479
10.522,3.915,8.345,13.434
10.523,3.908,8.321,13.385
10.525,3.899,8.296,13.331
10.527,3.890,8.272,13.278
10.528,3.878,8.244,13.224
10.530,3.863,8.209,13.166
10.532,3.846,8.172,13.106
10.533,3.826,8.131,13.043
10.535,3.803,8.087,12.980
10.537,3.776,8.040,12.910
10.538,3.748,7.994,12.836
10.540,3.723,7.946,12.754
10.542,3.697,7.895,12.671
10.543,3.671,7.844,12.589
10.545,3.644,7.790,12.506
10.547,3.615,7.734,12.420
10.548,3.585,7.677,12.330
10.550,3.552,7.617,12.242
10.552,3.519,7.558,12.155
10.553,3.487,7.501,12.069
10.555,3.458,7.444,11.982
10.557,3.429,7.386,11.894
10.558,3.401,7.328,11.807
10.560,3.374,7.270,11.718
10.562,3.345,7.212,11.629
10.563,3.315,7.151,11.534
10.565,3.286,7.090,11.436
10.567,3.256,7.029,11.338
10.568,3.225,6.971,11.249
10.570,3.196,6.915,11.160
10.572,3.171,6.860,11.066
10.573,3.150,6.805,10.974
10.575,3.129,6.753,10.890
10.577,3.108,6.704,10.807
10.578,3.088,6.654,10.718
10.580,3.069,6.601,10.627
10.582,3.050,6.547,10.541
10.583,3.027,6.494,10.455
10.585,3.003,6.442,10.365
10.587,2.981,6.386,10.275
10.588,2.957,6.328,10.187
10.590,2.931,6.270,10.098
10.592,2.903,6.212,10.005
10.593,2.872,6.151,9.911
10.595,2.840,6.090,9.815
10.597,2.807,6.030,9.710
10.598,2.778,5.970,9.604
10.600,2.750,5.909,9.501
10.602,2.725,5.853,9.405
10.603,2.699,5.797,9.313
10.605,2.677,5.739,9.222
10.607,2.655,5.682,9.136
10.608,2.631,5.625,9.054
10.610,2.606,5.569,8.972
10.612,2.577,5.514,8.882
10.613,2.547,5.458,8.784
10.615,2.517,5.402,8.686
10.617,2.486,5.343,8.586
10.618,2.460,5.286,8.491
10.620,2.435,5.229,8.395
10.622,2.410,5.171,8.300
10.623,2.389,5.112,8.210
10.625,2.370,5.054,8.119
10.627,2.348,4.998,8.022
10.628,2.321,4.939,7.923
10.630,2.289,4.878,7.823
10.632,2.260,4.816,7.726
10.633,2.231,4.755,7.628
10.635,2.203,4.696,7.531
10.637,2.176,4.638,7.437
10.638,2.153,4.581,7.342
10.640,2.131,4.528,7.249
10.642,2.104,4.471,7.157
10.643,2.076,4.412,7.061
10.645,2.044,4.351,6.965
10.647,2.009,4.291,6.871
10.648,1.976,4.231,6.778
10.650,1.949,4.171,6.682
10.652,1.924,4.114,6.588
10.653,1.896,4.058,6.498
10.655,1.868,4.002,6.406
10.657,1.842,3.943,6.315
10.658,1.815,3.884,6.227
10.660,1.785,3.826,6.141
10.662,1.752,3.768,6.052
10.663,1.724,3.709,5.960
10.665,1.697,3.652,5.871
10.667,1.671,3.595,5.782
10.668,1.644,3.539,5.693
10.670,1.618,3.482,5.608
10.672,1.595,3.427,5.521
10.673,1.572,3.376,5.438
10.675,1.548,3.326,5.357
10.677,1.529,3.278,5.278
10.678,1.510,3.230,5.200
10.680,1.491,3.184,5.124
10.682,1.476,3.141,5.050
10.683,1.462,3.099,4.977
10.685,1.445,3.057,4.905
10.687,1.426,3.015,4.836
10.688,1.410,2.975,4.770
10.690,1.396,2.937,4.705
10.692,1.378,2.893,4.640
10.693,1.359,2.848,4.574
10.695,1.337,2.804,4.504
10.697,1.314,2.761,4.431
10.698,1.291,2.717,4.359
10.700,1.266,2.667,4.283
10.702,1.240,2.621,4.206
10.703,1.213,2.576,4.135
10.705,1.190,2.530,4.066
10.707,1.170,2.482,3.997
10.708,1.146,2.435,3.923
10.710,1.123,2.390,3.851
10.712,1.101,2.345,3.783
10.713,1.077,2.301,3.712
10.715,1.056,2.260,3.645
10.717,1.036,2.222,3.582
10.718,1.018,2.185,3.520
10.720,1.000,2.151,3.461
10.722,0.988,2.117,3.402
10.723,0.978,2.084,3.351
10.725,0.967,2.051,3.297
10.727,0.955,2.020,3.241
10.728,0.940,1.989,3.187
10.730,0.920,1.955,3.133
10.732,0.897,1.920,3.078
10.733,0.871,1.879,3.013
10.735,0.846,1.835,2.945
10.737,0.817,1.787,2.879
10.738,0.785,1.736,2.810
10.740,0.756,1.683,2.738
10.742,0.725,1.626,2.657
10.743,0.694,1.569,2.581
10.745,0.659,1.512,2.511
10.747,0.628,1.461,2.444
10.748,0.604,1.415,2.382
10.750,0.584,1.376,2.324
10.752,0.571,1.348,2.278
10.753,0.565,1.329,2.244
10.755,0.567,1.319,2.214
10.757,0.572,1.312,2.187
10.758,0.575,1.306,2.162
10.760,0.580,1.300,2.144
10.762,0.580,1.290,2.125
10.763,0.573,1.272,2.096
10.765,0.564,1.248,2.059
10.767,0.549,1.220,2.018
10.768,0.532,1.187,1.973
10.770,0.513,1.152,1.926
10.772,0.497,1.120,1.880
10.773,0.486,1.092,1.839
10.775,0.475,1.065,1.804
10.777,0.466,1.040,1.770
10.778,0.457,1.019,1.737
10.780,0.447,0.997,1.702
10.782,0.434,0.976,1.667
10.783,0.417,0.954,1.629
10.785,0.399,0.934,1.589
10.787,0.383,0.915,1.551
10.788,0.369,0.894,1.515
10.790,0.358,0.874,1.481
10.792,0.348,0.852,1.447
10.793,0.337,0.827,1.411
10.795,0.325,0.801,1.374
10.797,0.314,0.778,1.338
10.798,0.308,0.760,1.307
10.800,0.301,0.743,1.278
10.802,0.296,0.728,1.252
10.803,0.294,0.716,1.230
10.805,0.295,0.704,1.209
10.807,0.289,0.690,1.186
10.808,0.276,0.672,1.156
10.810,0.261,0.652,1.125
10.812,0.253,0.636,1.099
10.813,0.247,0.624,1.077
10.815,0.242,0.618,1.061
10.817,0.245,0.616,1.052
10.818,0.255,0.616,1.046
10.820,0.265,0.618,1.038
10.822,0.268,0.615,1.023
10.823,0.267,0.607,1.004
10.825,0.262,0.594,0.982
10.827,0.252,0.576,0.956
10.828,0.237,0.556,0.930
10.830,0.222,0.534,0.904
10.832,0.209,0.514,0.882
10.833,0.197,0.496,0.863
10.835,0.189,0.480,0.841
10.837,0.184,0.468,0.817
10.838,0.178,0.457,0.793
10.840,0.175,0.444,0.772
10.842,0.173,0.432,0.751
10.843,0.174,0.423,0.734
10.845,0.171,0.416,0.723
10.847,0.167,0.409,0.714
10.848,0.170,0.404,0.711
10.850,0.175,0.405,0.711
10.852,0.179,0.406,0.706
10.853,0.180,0.407,0.694
10.855,0.185,0.406,0.681
10.857,0.190,0.408,0.677
10.858,0.189,0.408,0.671
10.860,0.185,0.404,0.659
10.862,0.180,0.397,0.648
10.863,0.175,0.392,0.639
10.865,0.167,0.389,0.631
10.867,0.164,0.384,0.618
10.868,0.163,0.380,0.607
10.870,0.162,0.378,0.601
10.872,0.161,0.377,0.597
10.873,0.161,0.377,0.594
10.875,0.160,0.371,0.587
10.877,0.160,0.362,0.577
10.878,0.157,0.353,0.563
10.880,0.155,0.346,0.549
10.882,0.152,0.337,0.534
10.883,0.147,0.325,0.519
10.885,0.147,0.311,0.502
10.887,0.141,0.299,0.488
10.888,0.132,0.286,0.474
10.890,0.119,0.270,0.455
10.892,0.110,0.257,0.436
10.893,0.103,0.244,0.418
10.895,0.095,0.233,0.406
10.897,0.085,0.221,0.391
10.898,0.077,0.209,0.374
10.900,0.072,0.198,0.363
10.902,0.066,0.186,0.353
10.903,0.058,0.177,0.342
10.905,0.050,0.166,0.326
10.907,0.047,0.158,0.312
10.908,0.046,0.152,0.303
10.910,0.042,0.145,0.290
10.912,0.033,0.139,0.278
10.913,0.023,0.130,0.267
10.915,0.020,0.122,0.258
10.917,0.010,0.113,0.246
10.918,0.002,0.105,0.233
10.920,-0.006,0.098,0.224
10.922,-0.008,0.092,0.217
10.923,-0.006,0.089,0.211
10.925,-0.003,0.091,0.208
10.927,0.007,0.100,0.215
10.928,0.016,0.111,0.225
10.930,0.027,0.123,0.234
10.932,0.042,0.134,0.245
10.933,0.057,0.146,0.255
10.935,0.064,0.151,0.261
10.937,0.061,0.147,0.261
10.938,0.058,0.143,0.260
10.940,0.054,0.138,0.258
10.942,0.046,0.134,0.252
10.943,0.032,0.126,0.243
10.945,0.024,0.122,0.235
10.947,0.026,0.120,0.227
10.948,0.028,0.118,0.218
10.950,0.029,0.112,0.209
10.952,0.031,0.104,0.199
10.953,0.032,0.100,0.191
10.955,0.031,0.096,0.182
10.957,0.023,0.091,0.175
10.958,0.015,0.085,0.172
10.960,0.011,0.083,0.168
10.962,0.009,0.086,0.166
10.963,0.010,0.088,0.165
10.965,0.011,0.091,0.167
10.967,0.015,0.095,0.170
10.968,0.021,0.100,0.174
10.970,0.024,0.101,0.179
10.972,0.024,0.099,0.183
10.973,0.027,0.098,0.187
10.975,0.027,0.099,0.191
10.977,0.030,0.100,0.195
10.978,0.036,0.098,0.196
10.980,0.041,0.096,0.189
10.982,0.044,0.093,0.182
10.983,0.043,0.089,0.177
10.985,0.043,0.084,0.171
10.987,0.041,0.077,0.158
10.988,0.031,0.070,0.144
10.990,0.027,0.071,0.139
10.992,0.026,0.073,0.135
10.993,0.023,0.071,0.129
10.995,0.016,0.062,0.122
10.997,0.008,0.054,0.117
10.998,0.001,0.048,0.112
11.000,-0.010,0.034,0.103
11.002,-0.023,0.018,0.092
11.003,-0.035,0.003,0.077
11.005,-0.042,-0.005,0.065
11.007,-0.046,-0.012,0.055
11.008,-0.047,-0.018,0.051
11.010,-0.045,-0.022,0.048
11.012,-0.040,-0.021,0.050
11.013,-0.033,-0.012,0.056
11.015,-0.026,-0.003,0.065
11.017,-0.021,0.005,0.071
11.018,-0.021,0.010,0.072
11.020,-0.022,0.018,0.074
11.022,-0.022,0.023,0.077
11.023,-0.021,0.024,0.078
11.025,-0.018,0.022,0.080
11.027,-0.015,0.021,0.083
11.028,-0.010,0.024,0.088
11.030,-0.004,0.028,0.094
11.032,-0.001,0.030,0.096
11.033,-0.001,0.027,0.096
11.035,-0.002,0.026,0.092
11.037,-0.002,0.026,0.087
11.038,-0.002,0.025,0.082
11.040,-0.004,0.022,0.075
11.042,-0.005,0.020,0.072
11.043,-0.005,0.021,0.070
11.045,-0.007,0.021,0.069
11.047,-0.012,0.018,0.065
11.048,-0.018,0.014,0.064
11.050,-0.022,0.011,0.063
11.052,-0.026,0.006,0.056
11.053,-0.029,0.000,0.050
11.055,-0.031,-0.006,0.044
11.057,-0.032,-0.014,0.042
11.058,-0.036,-0.024,0.037
11.060,-0.042,-0.037,0.030
11.062,-0.052,-0.048,0.023
11.063,-0.063,-0.060,0.013
11.065,-0.073,-0.072,0.001
11.067,-0.082,-0.082,-0.014
11.068,-0.092,-0.095,-0.033
11.070,-0.101,-0.106,-0.054
11.072,-0.111,-0.119,-0.071
11.073,-0.122,-0.128,-0.082
11.075,-0.128,-0.137,-0.089
11.077,-0.127,-0.141,-0.090
11.078,-0.121,-0.135,-0.081
11.080,-0.111,-0.122,-0.062
11.082,-0.096,-0.105,-0.042
11.083,-0.083,-0.089,-0.024
11.085,-0.076,-0.075,-0.012
11.087,-0.072,-0.063,-0.008
11.088,-0.069,-0.058,-0.009
11.090,-0.070,-0.058,-0.013
11.092,-0.076,-0.062,-0.020
11.093,-0.081,-0.065,-0.026
11.095,-0.083,-0.068,-0.029
11.097,-0.085,-0.072,-0.028
11.098,-0.085,-0.073,-0.025
11.100,-0.084,-0.073,-0.024
11.102,-0.081,-0.076,-0.028
11.103,-0.077,-0.078,-0.034
11.105,-0.074,-0.076,-0.038
11.107,-0.074,-0.074,-0.039
11.108,-0.078,-0.075,-0.040
11.110,-0.082,-0.074,-0.043
11.112,-0.082,-0.068,-0.043
11.113,-0.082,-0.062,-0.039
11.115,-0.082,-0.059,-0.031
11.117,-0.082,-0.056,-0.024
11.118,-0.078,-0.053,-0.023
11.120,-0.072,-0.054,-0.022
11.122,-0.068,-0.057,-0.021
11.123,-0.062,-0.058,-0.018
11.125,-0.055,-0.056,-0.019
11.127,-0.047,-0.053,-0.020
11.128,-0.043,-0.050,-0.018
11.130,-0.043,-0.044,-0.014
11.132,-0.042,-0.037,-0.009
11.133,-0.042,-0.030,-0.004
11.135,-0.044,-0.026,0.001
11.137,-0.045,-0.025,0.000
11.138,-0.045,-0.024,-0.001
11.140,-0.043,-0.028,-0.004
11.142,-0.044,-0.034,-0.010
11.143,-0.048,-0.043,-0.020
11.145,-0.054,-0.053,-0.029
11.147,-0.064,-0.061,-0.037
11.148,-0.071,-0.066,-0.045
11.150,-0.077,-0.067,-0.047
11.152,-0.081,-0.066,-0.046
11.153,-0.080,-0.062,-0.040
11.155,-0.076,-0.058,-0.031
11.157,-0.071,-0.054,-0.020
11.158,-0.070,-0.049,-0.007
11.160,-0.067,-0.045,0.000
11.162,-0.064,-0.044,0.003
11.163,-0.062,-0.045,0.003
11.165,-0.063,-0.045,-0.002
11.167,-0.061,-0.043,-0.004
11.168,-0.055,-0.042,-0.003
11.170,-0.050,-0.041,-0.005
11.172,-0.049,-0.041,-0.010
11.173,-0.049,-0.038,-0.013
11.175,-0.046,-0.037,-0.011
11.177,-0.040,-0.035,-0.013
11.178,-0.037,-0.032,-0.017
11.180,-0.036,-0.026,-0.016
11.182,-0.033,-0.021,-0.007
11.183,-0.027,-0.015,0.003
11.185,-0.020,-0.007,0.008
11.187,-0.016,0.000,0.012
11.188,-0.011,0.003,0.020
11.190,-0.005,0.004,0.025
11.192,0.001,0.007,0.028
11.193,0.001,0.009,0.029
11.195,-0.002,0.008,0.031
11.197,-0.007,0.006,0.033
11.198,-0.008,0.006,0.033
11.200,-0.011,0.005,0.032
11.202,-0.013,0.003,0.030
11.203,-0.008,0.003,0.031
11.205,0.001,0.008,0.040
11.207,0.008,0.018,0.046
11.208,0.014,0.031,0.058
11.210,0.021,0.044,0.071
11.212,0.028,0.058,0.082
11.213,0.031,0.069,0.087
11.215,0.036,0.078,0.088
11.217,0.044,0.084,0.090
11.218,0.047,0.083,0.087
11.220,0.045,0.079,0.082
11.222,0.043,0.072,0.079
11.223,0.037,0.065,0.074
11.225,0.022,0.053,0.067
11.227,0.002,0.037,0.055
11.228,-0.014,0.021,0.038
11.230,-0.029,0.006,0.019
11.232,-0.042,-0.011,-0.002
11.233,-0.055,-0.027,-0.020
11.235,-0.064,-0.043,-0.038
11.237,-0.072,-0.058,-0.056
11.238,-0.080,-0.071,-0.067
11.240,-0.086,-0.080,-0.077
11.242,-0.089,-0.083,-0.087
11.243,-0.089,-0.084,-0.090
11.245,-0.086,-0.079,-0.087
11.247,-0.079,-0.072,-0.076
11.248,-0.069,-0.064,-0.069
11.250,-0.057,-0.056,-0.055
11.252,-0.046,-0.048,-0.036
11.253,-0.033,-0.040,-0.023
11.255,-0.023,-0.034,-0.014
11.257,-0.015,-0.027,-0.007
11.258,-0.009,-0.020,0.006
11.260,-0.003,-0.011,0.017
11.262,0.004,-0.001,0.025
11.263,0.007,0.008,0.033
11.265,0.008,0.015,0.038
11.267,0.008,0.024,0.043
11.268,0.011,0.031,0.047
11.270,0.015,0.036,0.046
11.272,0.015,0.035,0.042
11.273,0.014,0.032,0.037
11.275,0.012,0.031,0.037
11.277,0.013,0.030,0.039
11.278,0.013,0.030,0.043
11.280,0.013,0.031,0.052
11.282,0.016,0.036,0.062
11.283,0.021,0.045,0.071
11.285,0.029,0.051,0.076
11.287,0.035,0.058,0.079
11.288,0.038,0.063,0.079
11.290,0.037,0.064,0.079
11.292,0.037,0.066,0.079
11.293,0.037,0.064,0.077
11.295,0.038,0.060,0.075
11.297,0.037,0.052,0.072
11.298,0.032,0.044,0.066
11.300,0.029,0.038,0.059
11.302,0.023,0.033,0.054
11.303,0.022,0.030,0.056
11.305,0.020,0.031,0.057
11.307,0.021,0.034,0.058
11.308,0.021,0.040,0.059
