t,d1,d2,d3
1.380,113.923,179.264,263.927
1.382,113.070,177.172,260.357
1.383,112.274,175.137,256.875
1.385,111.534,173.159,253.482
1.387,110.847,171.242,250.180
1.388,110.206,169.388,246.974
1.390,109.605,167.596,243.863
1.392,109.048,165.865,240.853
1.393,108.523,164.195,237.947
1.395,108.021,162.590,235.142
1.397,107.541,161.051,232.443
1.398,107.080,159.574,229.840
1.400,106.634,158.156,227.335
1.402,106.194,156.799,224.919
1.403,105.764,155.502,222.592
1.405,105.338,154.261,220.349
1.407,104.909,153.071,218.186
1.408,104.475,151.934,216.109
1.410,104.031,150.847,214.106
1.412,103.576,149.806,212.172
1.413,103.105,148.806,210.299
1.415,102.616,147.846,208.484
1.417,102.110,146.924,206.726
1.418,101.587,146.036,205.017
1.420,101.047,145.174,203.358
1.422,100.493,144.338,201.748
1.423,99.929,143.532,200.186
1.425,99.354,142.753,198.670
1.427,98.759,141.996,197.189
1.428,98.143,141.263,195.749
1.430,97.513,140.557,194.350
1.432,96.866,139.878,192.990
1.433,96.197,139.219,191.665
1.435,95.507,138.577,190.375
1.437,94.804,137.955,189.124
1.438,94.095,137.351,187.906
1.440,93.368,136.764,186.713
1.442,92.626,136.194,185.551
1.443,91.875,135.642,184.422
1.445,91.116,135.110,183.324
1.447,90.349,134.597,182.261
1.448,89.569,134.099,181.220
1.450,88.781,133.618,180.213
1.452,87.989,133.150,179.232
1.453,87.190,132.696,178.277
1.455,86.391,132.253,177.348
1.457,85.594,131.824,176.437
1.458,84.798,131.410,175.550
1.460,84.006,131.006,174.681
1.462,83.216,130.616,173.836
1.463,82.437,130.237,173.010
1.465,81.663,129.868,172.201
1.467,80.896,129.509,171.407
1.468,80.139,129.157,170.630
1.470,79.392,128.809,169.870
1.472,78.666,128.464,169.119
1.473,77.953,128.119,168.374
1.475,77.257,127.776,167.640
1.477,76.577,127.430,166.919
1.478,75.917,127.086,166.206
1.480,75.283,126.740,165.494
1.482,74.665,126.393,164.785
1.483,74.072,126.047,164.083
1.485,73.503,125.701,163.384
1.487,72.960,125.355,162.692
1.488,72.440,125.010,162.009
1.490,71.935,124.673,161.337
1.492,71.454,124.345,160.677
1.493,70.996,124.029,160.029
1.495,70.555,123.728,159.392
1.497,70.132,123.444,158.770
1.498,69.735,123.182,158.168
1.500,69.365,122.951,157.592
1.502,69.015,122.752,157.039
1.503,68.679,122.595,156.518
1.505,68.368,122.486,156.037
1.507,68.080,122.440,155.598
1.508,67.809,122.458,155.198
1.510,67.551,122.543,154.847
1.512,67.309,122.707,154.558
1.513,67.087,122.959,154.332
1.515,66.877,123.306,154.166
1.517,66.679,123.750,154.059
1.518,66.491,124.301,154.016
1.520,66.313,124.969,154.042
1.522,66.151,125.755,154.143
1.523,66.005,126.650,154.318
1.525,65.874,127.658,154.568
1.527,65.757,128.784,154.898
1.528,65.653,130.028,155.309
1.530,65.557,131.379,155.794
1.532,65.459,132.829,156.342
1.533,65.362,134.378,156.954
1.535,65.263,136.017,157.620
1.537,65.160,137.725,158.336
1.538,65.051,139.487,159.096
1.540,64.940,141.295,159.892
1.542,64.829,143.137,160.707
1.543,64.713,144.994,161.531
1.545,64.588,146.843,162.362
1.547,64.453,148.675,163.190
1.548,64.305,150.476,164.001
1.550,64.145,152.228,164.784
1.552,63.971,153.916,165.535
1.553,63.776,155.526,166.253
1.555,63.558,157.045,166.924
1.557,63.319,158.459,167.539
1.558,63.062,159.758,168.098
1.560,62.788,160.928,168.596
1.562,62.492,161.959,169.033
1.563,62.175,162.848,169.403
1.565,61.838,163.596,169.707
1.567,61.481,164.199,169.950
1.568,61.104,164.658,170.140
1.570,60.708,164.978,170.278
1.572,60.297,165.161,170.373
1.573,59.879,165.210,170.431
1.575,59.456,165.138,170.461
1.577,59.032,164.957,170.486
1.578,58.612,164.679,170.517
1.580,58.192,164.323,170.571
1.582,57.770,163.909,170.661
1.583,57.344,163.453,170.813
1.585,56.921,162.970,171.043
1.587,56.490,162.472,171.357
1.588,56.054,161.973,171.770
1.590,55.615,161.481,172.296
1.592,55.176,161.018,172.952
1.593,54.740,160.590,173.738
1.595,54.311,160.208,174.664
1.597,53.897,159.883,175.742
1.598,53.498,159.627,176.976
1.600,53.115,159.454,178.381
1.602,52.750,159.367,179.966
1.603,52.406,159.380,181.736
1.605,52.079,159.503,183.696
1.607,51.770,159.740,185.847
1.608,51.477,160.093,188.190
1.610,51.203,160.564,190.711
1.612,50.941,161.154,193.400
1.613,50.691,161.857,196.250
1.615,50.452,162.664,199.240
1.617,50.224,163.569,202.353
1.618,50.007,164.556,205.566
1.620,49.796,165.612,208.859
1.622,49.597,166.727,212.211
1.623,49.405,167.887,215.600
1.625,49.219,169.084,219.001
1.627,49.038,170.306,222.384
1.628,48.866,171.546,225.735
1.630,48.707,172.788,229.041
1.632,48.558,174.023,232.272
1.633,48.418,175.238,235.405
1.635,48.289,176.425,238.426
1.637,48.169,177.578,241.326
1.638,48.058,178.688,244.088
1.640,47.954,179.749,246.690
1.642,47.852,180.756,249.126
1.643,47.760,181.700,251.385
1.645,47.680,182.574,253.464
1.647,47.613,183.369,255.354
1.648,47.551,184.080,257.046
1.650,47.494,184.709,258.531
1.652,47.445,185.254,259.811
1.653,47.400,185.709,260.887
1.655,47.355,186.077,261.759
1.657,47.309,186.357,262.424
1.658,47.270,186.550,262.891
1.660,47.236,186.656,263.168
1.662,47.202,186.676,263.255
1.663,47.166,186.612,263.162
1.665,47.133,186.458,262.886
1.667,47.104,186.218,262.443
1.668,47.076,185.894,261.837
1.670,47.045,185.488,261.077
1.672,47.017,185.004,260.170
1.673,46.992,184.447,259.131
1.675,46.968,183.824,257.968
1.677,46.938,183.132,256.683
1.678,46.902,182.370,255.283
1.680,46.865,181.538,253.770
1.682,46.825,180.633,252.147
1.683,46.773,179.652,250.411
1.685,46.717,178.596,248.574
1.687,46.662,177.467,246.638
1.688,46.611,176.266,244.604
1.690,46.556,174.994,242.471
1.692,46.497,173.652,240.260
1.693,46.446,172.242,237.980
1.695,46.402,170.770,235.627
1.697,46.359,169.240,233.203
1.698,46.317,167.653,230.716
1.700,46.283,166.016,228.179
1.702,46.262,164.330,225.594
1.703,46.255,162.596,222.956
1.705,46.259,160.821,220.282
1.707,46.277,159.011,217.587
1.708,46.312,157.171,214.885
1.710,46.369,155.306,212.179
1.712,46.440,153.425,209.474
1.713,46.527,151.535,206.789
1.715,46.636,149.640,204.127
1.717,46.767,147.745,201.489
1.718,46.915,145.852,198.884
1.720,47.077,143.961,196.313
1.722,47.259,142.079,193.784
1.723,47.455,140.207,191.289
1.725,47.655,138.345,188.834
1.727,47.859,136.494,186.424
1.728,48.071,134.662,184.063
1.730,48.291,132.848,181.746
1.732,48.512,131.048,179.471
1.733,48.735,129.262,177.242
1.735,48.962,127.495,175.052
1.737,49.188,125.752,172.901
1.738,49.410,124.032,170.785
1.740,49.618,122.337,168.706
1.742,49.815,120.675,166.667
1.743,49.997,119.047,164.672
1.745,50.155,117.451,162.711
1.747,50.281,115.884,160.779
1.748,50.373,114.344,158.870
1.750,50.434,112.830,156.987
1.752,50.459,111.335,155.117
1.753,50.443,109.856,153.250
1.755,50.389,108.391,151.389
1.757,50.299,106.943,149.529
1.758,50.174,105.510,147.678
1.760,50.014,104.094,145.827
1.762,49.815,102.693,143.979
1.763,49.583,101.313,142.134
1.765,49.325,99.952,140.293
1.767,49.039,98.609,138.455
1.768,48.730,97.278,136.615
1.770,48.397,95.965,134.777
1.772,48.046,94.678,132.948
1.773,47.676,93.412,131.131
1.775,47.287,92.167,129.331
1.777,46.883,90.944,127.553
1.778,46.467,89.746,125.799
1.780,46.038,88.571,124.070
1.782,45.597,87.414,122.367
1.783,45.147,86.279,120.690
1.785,44.693,85.165,119.045
1.787,44.238,84.073,117.432
1.788,43.782,83.000,115.854
1.790,43.332,81.948,114.321
1.792,42.884,80.919,112.834
1.793,42.443,79.911,111.402
1.795,42.011,78.925,110.023
1.797,41.592,77.969,108.714
1.798,41.188,77.042,107.478
1.800,40.796,76.141,106.309
1.802,40.422,75.271,105.214
1.803,40.063,74.434,104.200
1.805,39.719,73.635,103.276
1.807,39.387,72.862,102.440
1.808,39.067,72.117,101.691
1.810,38.764,71.403,101.033
1.812,38.477,70.721,100.464
1.813,38.208,70.067,99.989
1.815,37.955,69.437,99.602
1.817,37.717,68.835,99.301
1.818,37.490,68.266,99.085
1.820,37.273,67.726,98.957
1.822,37.070,67.211,98.917
1.823,36.879,66.721,98.953
1.825,36.695,66.257,99.061
1.827,36.521,65.820,99.236
1.828,36.361,65.405,99.475
1.830,36.214,65.014,99.775
1.832,36.076,64.644,100.126
1.833,35.942,64.296,100.524
1.835,35.816,63.972,100.962
1.837,35.699,63.675,101.435
1.838,35.587,63.397,101.930
1.840,35.480,63.133,102.431
1.842,35.377,62.889,102.934
1.843,35.281,62.665,103.438
1.845,35.188,62.457,103.930
1.847,35.094,62.261,104.394
1.848,34.997,62.078,104.829
1.850,34.895,61.913,105.230
1.852,34.790,61.760,105.587
1.853,34.682,61.616,105.891
1.855,34.573,61.475,106.143
1.857,34.462,61.337,106.333
1.858,34.350,61.204,106.460
1.860,34.239,61.076,106.522
1.862,34.124,60.950,106.518
1.863,34.004,60.824,106.440
1.865,33.876,60.699,106.288
1.867,33.740,60.575,106.068
1.868,33.596,60.448,105.777
1.870,33.447,60.313,105.410
1.872,33.290,60.169,104.970
1.873,33.126,60.016,104.462
1.875,32.955,59.855,103.886
1.877,32.784,59.686,103.249
1.878,32.612,59.505,102.551
1.880,32.437,59.311,101.800
1.882,32.261,59.104,100.998
1.883,32.083,58.886,100.149
1.885,31.905,58.659,99.258
1.887,31.720,58.426,98.332
1.888,31.530,58.189,97.376
1.890,31.338,57.946,96.395
1.892,31.146,57.701,95.395
1.893,30.957,57.449,94.377
1.895,30.770,57.188,93.344
1.897,30.589,56.917,92.305
1.898,30.412,56.640,91.265
1.900,30.234,56.362,90.226
1.902,30.058,56.085,89.191
1.903,29.889,55.809,88.168
1.905,29.725,55.535,87.162
1.907,29.561,55.261,86.167
1.908,29.392,54.987,85.182
1.910,29.226,54.714,84.212
1.912,29.061,54.440,83.261
1.913,28.893,54.163,82.330
1.915,28.721,53.888,81.410
1.917,28.548,53.617,80.506
1.918,28.380,53.346,79.629
1.920,28.211,53.070,78.772
1.922,28.044,52.793,77.931
1.923,27.881,52.517,77.105
1.925,27.721,52.241,76.300
1.927,27.567,51.964,75.520
1.928,27.420,51.690,74.754
1.930,27.284,51.423,74.013
1.932,27.155,51.163,73.294
1.933,27.028,50.910,72.602
1.935,26.904,50.666,71.935
1.937,26.782,50.429,71.289
1.938,26.659,50.199,70.668
1.940,26.534,49.975,70.065
1.942,26.408,49.759,69.487
1.943,26.287,49.547,68.929
1.945,26.168,49.338,68.386
1.947,26.052,49.133,67.857
1.948,25.938,48.930,67.344
1.950,25.821,48.724,66.844
1.952,25.701,48.515,66.355
1.953,25.575,48.305,65.875
1.955,25.453,48.094,65.405
1.957,25.337,47.884,64.946
1.958,25.225,47.675,64.492
1.960,25.120,47.466,64.049
1.962,25.022,47.258,63.615
1.963,24.934,47.052,63.191
1.965,24.847,46.846,62.776
1.967,24.755,46.642,62.372
1.968,24.662,46.443,61.982
1.970,24.570,46.250,61.600
1.972,24.479,46.057,61.225
1.973,24.385,45.863,60.855
1.975,24.290,45.669,60.493
1.977,24.202,45.473,60.135
1.978,24.120,45.272,59.780
1.980,24.043,45.070,59.426
1.982,23.966,44.868,59.074
1.983,23.889,44.666,58.726
1.985,23.816,44.463,58.379
1.987,23.746,44.261,58.032
1.988,23.681,44.062,57.686
1.990,23.620,43.859,57.345
1.992,23.561,43.653,57.015
1.993,23.509,43.449,56.692
1.995,23.461,43.251,56.372
1.997,23.415,43.057,56.060
1.998,23.370,42.865,55.759
2.000,23.330,42.677,55.466
2.002,23.293,42.494,55.177
2.003,23.258,42.312,54.883
2.005,23.225,42.130,54.600
2.007,23.199,41.950,54.325
2.008,23.171,41.773,54.051
2.010,23.144,41.599,53.780
2.012,23.123,41.429,53.514
2.013,23.111,41.265,53.263
2.015,23.109,41.107,53.016
2.017,23.109,40.952,52.775
2.018,23.115,40.804,52.547
2.020,23.122,40.668,52.333
2.022,23.130,40.548,52.137
2.023,23.137,40.438,51.953
2.025,23.137,40.336,51.781
2.027,23.134,40.241,51.620
2.028,23.133,40.157,51.471
2.030,23.131,40.082,51.332
2.032,23.128,40.011,51.196
2.033,23.122,39.942,51.069
2.035,23.117,39.878,50.957
2.037,23.108,39.823,50.853
2.038,23.092,39.773,50.757
2.040,23.076,39.731,50.675
2.042,23.057,39.697,50.606
2.043,23.030,39.670,50.545
2.045,23.000,39.649,50.487
2.047,22.971,39.637,50.437
2.048,22.941,39.630,50.397
2.050,22.907,39.624,50.359
2.052,22.873,39.621,50.327
2.053,22.836,39.625,50.303
2.055,22.798,39.635,50.286
2.057,22.758,39.648,50.278
2.058,22.717,39.666,50.272
2.060,22.673,39.688,50.273
2.062,22.624,39.711,50.278
2.063,22.573,39.741,50.289
2.065,22.520,39.776,50.302
2.067,22.460,39.811,50.321
2.068,22.401,39.843,50.346
2.070,22.346,39.876,50.368
2.072,22.294,39.909,50.390
2.073,22.244,39.940,50.413
2.075,22.196,39.971,50.440
2.077,22.151,40.005,50.467
2.078,22.106,40.041,50.490
2.080,22.056,40.078,50.516
2.082,22.007,40.114,50.543
2.083,21.958,40.150,50.567
2.085,21.910,40.185,50.591
2.087,21.865,40.214,50.611
2.088,21.824,40.236,50.630
2.090,21.785,40.256,50.644
2.092,21.744,40.271,50.652
2.093,21.706,40.281,50.657
2.095,21.667,40.284,50.656
2.097,21.620,40.282,50.653
2.098,21.568,40.277,50.645
2.100,21.512,40.268,50.628
2.102,21.453,40.254,50.602
2.103,21.391,40.229,50.565
2.105,21.330,40.195,50.516
2.107,21.270,40.155,50.458
2.108,21.213,40.106,50.386
2.110,21.160,40.046,50.306
2.112,21.109,39.975,50.218
2.113,21.060,39.899,50.125
2.115,21.010,39.820,50.029
2.117,20.962,39.736,49.927
2.118,20.916,39.649,49.826
2.120,20.865,39.559,49.720
2.122,20.813,39.470,49.609
2.123,20.762,39.380,49.491
2.125,20.713,39.287,49.373
2.127,20.661,39.186,49.252
2.128,20.602,39.079,49.122
2.130,20.538,38.968,48.993
2.132,20.471,38.853,48.863
2.133,20.398,38.731,48.730
2.135,20.323,38.600,48.590
2.137,20.245,38.466,48.442
2.138,20.169,38.329,48.295
2.140,20.093,38.187,48.146
2.142,20.017,38.041,47.996
2.143,19.946,37.893,47.848
2.145,19.871,37.748,47.706
2.147,19.794,37.605,47.572
2.148,19.717,37.463,47.445
2.150,19.640,37.323,47.323
2.152,19.564,37.186,47.204
2.153,19.483,37.049,47.087
2.155,19.403,36.913,46.977
2.157,19.328,36.780,46.874
2.158,19.251,36.651,46.778
2.160,19.174,36.527,46.691
2.162,19.097,36.404,46.618
2.163,19.019,36.286,46.561
2.165,18.939,36.175,46.516
2.167,18.857,36.067,46.477
2.168,18.779,35.964,46.446
2.170,18.703,35.863,46.427
2.172,18.629,35.770,46.422
2.173,18.560,35.684,46.427
2.175,18.496,35.604,46.441
2.177,18.433,35.532,46.475
2.178,18.375,35.468,46.525
2.180,18.322,35.411,46.586
2.182,18.273,35.362,46.659
2.183,18.225,35.325,46.746
2.185,18.175,35.298,46.852
2.187,18.123,35.276,46.968
2.188,18.071,35.262,47.098
2.190,18.022,35.255,47.242
2.192,17.972,35.252,47.391
2.193,17.925,35.249,47.545
2.195,17.884,35.247,47.701
2.197,17.845,35.251,47.859
2.198,17.808,35.259,48.020
2.200,17.768,35.268,48.178
2.202,17.728,35.279,48.338
2.203,17.687,35.291,48.494
2.205,17.647,35.302,48.647
2.207,17.609,35.311,48.792
2.208,17.571,35.317,48.933
2.210,17.535,35.320,49.070
2.212,17.503,35.320,49.203
2.213,17.472,35.321,49.328
2.215,17.443,35.320,49.446
2.217,17.418,35.317,49.550
2.218,17.396,35.311,49.643
2.220,17.374,35.301,49.721
2.222,17.349,35.288,49.785
2.223,17.329,35.271,49.838
2.225,17.308,35.249,49.880
2.227,17.285,35.223,49.910
2.228,17.260,35.189,49.922
2.230,17.239,35.149,49.918
2.232,17.217,35.106,49.899
2.233,17.191,35.060,49.863
2.235,17.166,35.007,49.810
2.237,17.144,34.945,49.740
2.238,17.126,34.880,49.660
2.240,17.106,34.811,49.565
2.242,17.087,34.738,49.456
2.243,17.066,34.661,49.332
2.245,17.043,34.583,49.194
2.247,17.015,34.502,49.044
2.248,16.987,34.416,48.878
2.250,16.954,34.323,48.698
2.252,16.917,34.222,48.508
2.253,16.877,34.115,48.310
2.255,16.839,34.002,48.104
2.257,16.800,33.889,47.888
2.258,16.763,33.777,47.665
2.260,16.728,33.664,47.437
2.262,16.695,33.548,47.199
2.263,16.660,33.432,46.955
2.265,16.623,33.317,46.707
2.267,16.581,33.203,46.460
2.268,16.534,33.093,46.219
2.270,16.486,32.984,45.973
2.272,16.438,32.876,45.722
2.273,16.392,32.767,45.474
2.275,16.342,32.653,45.223
2.277,16.287,32.535,44.964
2.278,16.229,32.415,44.701
2.280,16.166,32.299,44.441
2.282,16.098,32.185,44.183
2.283,16.026,32.070,43.921
2.285,15.962,31.957,43.660
2.287,15.901,31.847,43.403
2.288,15.841,31.736,43.147
2.290,15.784,31.625,42.897
2.292,15.730,31.518,42.655
2.293,15.676,31.415,42.415
2.295,15.616,31.311,42.175
2.297,15.552,31.206,41.939
2.298,15.491,31.100,41.704
2.300,15.428,30.991,41.464
2.302,15.361,30.879,41.226
2.303,15.295,30.769,40.992
2.305,15.230,30.666,40.765
2.307,15.166,30.568,40.544
2.308,15.099,30.470,40.326
2.310,15.033,30.373,40.114
2.312,14.970,30.277,39.903
2.313,14.907,30.182,39.699
2.315,14.848,30.083,39.492
2.317,14.791,29.982,39.277
2.318,14.733,29.883,39.063
2.320,14.677,29.784,38.852
2.322,14.615,29.685,38.643
2.323,14.553,29.586,38.435
2.325,14.491,29.486,38.229
2.327,14.434,29.388,38.029
2.328,14.377,29.289,37.829
2.330,14.320,29.189,37.626
2.332,14.269,29.088,37.426
2.333,14.222,28.988,37.230
2.335,14.173,28.887,37.039
2.337,14.121,28.787,36.850
2.338,14.074,28.692,36.667
2.340,14.034,28.603,36.493
2.342,13.993,28.516,36.317
2.343,13.951,28.426,36.139
2.345,13.915,28.340,35.966
2.347,13.885,28.263,35.805
2.348,13.851,28.185,35.647
2.350,13.813,28.104,35.491
2.352,13.774,28.027,35.336
2.353,13.737,27.956,35.188
2.355,13.695,27.881,35.043
2.357,13.649,27.797,34.895
2.358,13.607,27.711,34.748
2.360,13.571,27.628,34.600
2.362,13.542,27.545,34.458
2.363,13.511,27.459,34.316
2.365,13.480,27.378,34.176
2.367,13.449,27.301,34.041
2.368,13.415,27.229,33.913
2.370,13.376,27.156,33.792
2.372,13.328,27.084,33.673
2.373,13.282,27.009,33.553
2.375,13.240,26.933,33.430
2.377,13.198,26.853,33.308
2.378,13.155,26.770,33.185
2.380,13.115,26.688,33.063
2.382,13.079,26.608,32.946
2.383,13.041,26.527,32.829
2.385,13.001,26.443,32.719
2.387,12.961,26.363,32.612
2.388,12.923,26.284,32.507
2.390,12.887,26.202,32.403
2.392,12.849,26.118,32.298
2.393,12.812,26.039,32.202
2.395,12.777,25.962,32.106
2.397,12.744,25.884,32.009
2.398,12.714,25.805,31.913
2.400,12.686,25.728,31.825
2.402,12.661,25.653,31.745
2.403,12.636,25.576,31.664
2.405,12.603,25.502,31.584
2.407,12.570,25.427,31.507
2.408,12.532,25.356,31.432
2.410,12.490,25.285,31.351
2.412,12.445,25.211,31.267
2.413,12.400,25.135,31.185
2.415,12.359,25.055,31.103
2.417,12.315,24.976,31.020
2.418,12.272,24.892,30.932
2.420,12.231,24.804,30.841
2.422,12.193,24.712,30.745
2.423,12.161,24.622,30.646
2.425,12.130,24.535,30.550
2.427,12.102,24.450,30.456
2.428,12.076,24.364,30.363
2.430,12.046,24.283,30.275
2.432,12.011,24.204,30.192
2.433,11.968,24.124,30.107
2.435,11.919,24.045,30.021
2.437,11.874,23.962,29.935
2.438,11.828,23.880,29.844
2.440,11.784,23.790,29.748
2.442,11.742,23.699,29.646
2.443,11.707,23.608,29.548
2.445,11.681,23.516,29.449
2.447,11.654,23.426,29.348
2.448,11.625,23.340,29.254
2.450,11.596,23.258,29.161
2.452,11.569,23.177,29.071
2.453,11.539,23.095,28.980
2.455,11.502,23.013,28.887
2.457,11.466,22.930,28.794
2.458,11.427,22.847,28.696
2.460,11.389,22.766,28.593
2.462,11.348,22.685,28.491
2.463,11.308,22.603,28.389
2.465,11.272,22.519,28.285
2.467,11.239,22.431,28.173
2.468,11.206,22.339,28.063
2.470,11.178,22.246,27.956
2.472,11.154,22.153,27.848
2.473,11.132,22.067,27.740
2.475,11.103,21.983,27.630
2.477,11.074,21.903,27.526
2.478,11.052,21.826,27.428
2.480,11.032,21.748,27.332
2.482,11.010,21.672,27.236
2.483,10.985,21.594,27.142
2.485,10.963,21.518,27.053
2.487,10.940,21.445,26.968
2.488,10.916,21.374,26.882
2.490,10.894,21.304,26.794
2.492,10.873,21.235,26.709
2.493,10.858,21.167,26.625
2.495,10.848,21.104,26.546
2.497,10.837,21.040,26.467
2.498,10.823,20.977,26.389
2.500,10.807,20.917,26.314
2.502,10.792,20.863,26.244
2.503,10.778,20.810,26.176
2.505,10.765,20.754,26.107
2.507,10.755,20.700,26.042
2.508,10.744,20.651,25.984
2.510,10.731,20.603,25.931
2.512,10.720,20.555,25.883
2.513,10.708,20.512,25.835
2.515,10.693,20.473,25.790
2.517,10.674,20.435,25.744
2.518,10.659,20.397,25.700
2.520,10.649,20.362,25.659
2.522,10.640,20.328,25.618
2.523,10.634,20.293,25.580
2.525,10.625,20.259,25.548
2.527,10.620,20.234,25.521
2.528,10.617,20.214,25.502
2.530,10.613,20.198,25.485
2.532,10.608,20.184,25.468
2.533,10.605,20.171,25.454
2.535,10.614,20.159,25.443
2.537,10.633,20.147,25.434
2.538,10.651,20.138,25.423
2.540,10.667,20.132,25.419
2.542,10.685,20.135,25.426
2.543,10.703,20.150,25.440
2.545,10.715,20.168,25.456
2.547,10.718,20.189,25.476
2.548,10.720,20.214,25.503
2.550,10.724,20.240,25.532
2.552,10.730,20.265,25.557
2.553,10.736,20.286,25.578
2.555,10.741,20.308,25.602
2.557,10.753,20.329,25.630
2.558,10.768,20.349,25.651
2.560,10.785,20.370,25.670
2.562,10.798,20.392,25.690
2.563,10.811,20.416,25.713
2.565,10.824,20.445,25.739
2.567,10.833,20.476,25.760
2.568,10.845,20.506,25.786
2.570,10.858,20.535,25.815
2.572,10.873,20.563,25.844
2.573,10.891,20.595,25.874
2.575,10.909,20.627,25.907
2.577,10.922,20.663,25.946
2.578,10.934,20.700,25.983
2.580,10.940,20.739,26.017
2.582,10.948,20.777,26.050
2.583,10.955,20.811,26.082
2.585,10.964,20.843,26.114
2.587,10.974,20.870,26.136
2.588,10.984,20.899,26.156
2.590,10.995,20.927,26.177
2.592,11.005,20.959,26.206
2.593,11.015,20.993,26.237
2.595,11.022,21.027,26.265
2.597,11.024,21.061,26.292
2.598,11.028,21.093,26.326
2.600,11.030,21.122,26.362
2.602,11.029,21.148,26.396
2.603,11.025,21.170,26.423
2.605,11.022,21.186,26.447
2.607,11.021,21.200,26.473
2.608,11.021,21.209,26.491
2.610,11.021,21.218,26.502
2.612,11.027,21.226,26.507
2.613,11.037,21.239,26.514
2.615,11.046,21.254,26.527
2.617,11.051,21.269,26.542
2.618,11.053,21.287,26.563
2.620,11.050,21.308,26.590
2.622,11.043,21.329,26.619
2.623,11.034,21.346,26.649
2.625,11.025,21.356,26.669
2.627,11.021,21.364,26.684
2.628,11.016,21.368,26.699
2.630,11.014,21.369,26.714
2.632,11.011,21.367,26.731
2.633,11.004,21.368,26.749
2.635,10.999,21.372,26.773
2.637,10.993,21.378,26.806
2.638,10.982,21.389,26.837
2.640,10.966,21.401,26.868
2.642,10.946,21.411,26.897
2.643,10.923,21.418,26.927
2.645,10.896,21.423,26.957
2.647,10.864,21.426,26.979
2.648,10.834,21.425,26.999
2.650,10.808,21.421,27.020
2.652,10.783,21.414,27.037
2.653,10.756,21.406,27.054
